"filename", "language", "PHP", "XML", "JavaScript", "JSON", "CSS", "Markdown", "HTML", "C++", "C", "CSV", "SCSS", "Perl", "YAML", "Properties", "Less", "Shell Script", "Log", "comment", "blank", "total"
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\flat-blue.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\gold.css", "CSS", 0, 0, 0, 0, 873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 904
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\gold.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\green.css", "CSS", 0, 0, 0, 0, 873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 904
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\green.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\grey.css", "CSS", 0, 0, 0, 0, 873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 904
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\grey.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\orange.css", "CSS", 0, 0, 0, 0, 873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 904
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\orange.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\pink.css", "CSS", 0, 0, 0, 0, 873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 904
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\pink.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\red.css", "CSS", 0, 0, 0, 0, 873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 904
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\red.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\yellow.css", "CSS", 0, 0, 0, 0, 731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 756
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\colors\yellow.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\dokan-rtl.css", "CSS", 0, 0, 0, 0, 2272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 233, 2517
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\dokan-rtl.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\dokan.css", "CSS", 0, 0, 0, 0, 2272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 233, 2517
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\dokan.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\font-electro.css", "CSS", 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 168
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\font-electro.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\jquery.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\v2-rtl.css", "CSS", 0, 0, 0, 0, 8097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 551, 8853
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\v2-rtl.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\v2.css", "CSS", 0, 0, 0, 0, 8097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 551, 8853
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\css\v2.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\dummy-data\elementor\dummy-data.xml", "XML", 0, 81837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 376, 82459
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\dummy-data\elementor\redux-options.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\dummy-data\visualcomposer\dummy-data.xml", "XML", 0, 47474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 319, 47809
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\dummy-data\visualcomposer\redux-options.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\dummy-data\wpforms-contact.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\dummy-data\wpforms-newsletter.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\fonts\font-electro.svg", "XML", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\images\credit-cards\amex.svg", "XML", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 14
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\images\credit-cards\diners.svg", "XML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 15
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\images\credit-cards\discover.svg", "XML", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 14
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\images\credit-cards\jcb.svg", "XML", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 29
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\images\credit-cards\maestro.svg", "XML", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 29
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\images\credit-cards\mastercard.svg", "XML", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 34
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\images\credit-cards\paypal.svg", "XML", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 53
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\images\credit-cards\unknown.svg", "XML", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 14
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\images\credit-cards\visa.svg", "XML", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 17
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\images\gray.svg", "XML", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\admin\meta-boxes.js", "JavaScript", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 78
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\bootstrap-hover-dropdown.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\bootstrap.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\checkout.js", "JavaScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 49
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\checkout.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\electro.js", "JavaScript", 0, 0, 851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 197, 1148
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\electro.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\handlebars.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\hidemaxlistitem.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\jquery.easing.min.js", "JavaScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 15
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\jquery.jplayer.min.js", "JavaScript", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\jquery.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\jquery.waypoints.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\owl.carousel.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\pace.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\scrollup.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\tether.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\typeahead.bundle.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\js\waypoints-sticky.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\vendor\animate.css\animate.min.css", "CSS", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 11
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\vendor\fontawesome\css\all.css", "CSS", 0, 0, 0, 0, 3090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1491, 4587
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\vendor\fontawesome\css\all.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\vendor\fontawesome\js\all.js", "JavaScript", 0, 0, 4009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 382, 4452
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\vendor\fontawesome\js\all.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\vendor\fontawesome\webfonts\fa-brands-400.svg", "XML", 0, 3717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3718
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\vendor\fontawesome\webfonts\fa-regular-400.svg", "XML", 0, 801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 802
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\vendor\fontawesome\webfonts\fa-solid-900.svg", "XML", 0, 5028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5029
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\vendor\malihu-custom-scrollbar-plugin\jquery.mCustomScrollbar.concat.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\vendor\malihu-custom-scrollbar-plugin\jquery.mCustomScrollbar.css", "CSS", 0, 0, 0, 0, 812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 343, 1268
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\vendor\malihu-custom-scrollbar-plugin\jquery.mCustomScrollbar.js", "JavaScript", 0, 0, 1629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 587, 242, 2458
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\assets\vendor\malihu-custom-scrollbar-plugin\readme.md", "Markdown", 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 82
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\comments.php", "PHP", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 74
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\dokan\store-header.php", "PHP", 409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 472
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\dokan\store-lists-loop.php", "PHP", 354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 378
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\dokan\store-reviews.php", "PHP", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 69
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\dokan\store-toc.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 65
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\dokan\store.php", "PHP", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30, 84
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\dokan\vendor-biography.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 61
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\footer-blank.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 23
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\footer-mobile-v1.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 45
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\footer-mobile-v2.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 45
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\footer-v1.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 43
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\footer-v2.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 52
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\footer.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 6
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\functions.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 16
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\header-blank.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 40
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\header-mobile-v1.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 67
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\header-mobile-v2.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 67
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\header-v1.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 65
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\header-v2.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 69
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\header-v3.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 11, 72
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\header-v4.php", "PHP", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 11, 74
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\header-v5.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 65
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\header-v6.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 69
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\header-v7.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 66
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\header-v8.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 65
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\header.php", "PHP", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 6
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\class-electro-admin-assets.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 66
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\class-electro-admin-meta-boxes.php", "PHP", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 42, 270
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\class-electro-admin.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 53
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\electro-admin-functions.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 60
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\electro-meta-box-functions.php", "PHP", 515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 98, 669
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\meta-boxes\class-electro-meta-box-home-mobile-v1.php", "PHP", 706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 103, 823
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\meta-boxes\class-electro-meta-box-home-mobile-v2.php", "PHP", 748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 108, 870
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\meta-boxes\class-electro-meta-box-home-v1.php", "PHP", 647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 76, 737
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\meta-boxes\class-electro-meta-box-home-v2.php", "PHP", 959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 125, 1098
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\meta-boxes\class-electro-meta-box-home-v3.php", "PHP", 960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 119, 1093
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\meta-boxes\class-electro-meta-box-home-v4.php", "PHP", 1070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 161, 1245
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\meta-boxes\class-electro-meta-box-home-v5.php", "PHP", 869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 112, 995
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\meta-boxes\class-electro-meta-box-home-v6.php", "PHP", 1190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 175, 1379
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\meta-boxes\class-electro-meta-box-home-v7.php", "PHP", 920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 136, 1070
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\admin\meta-boxes\class-electro-meta-box-page.php", "PHP", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 45, 200
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\class-electro.php", "PHP", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 44, 182
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\classes\class-electro-breadcrumb.php", "PHP", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 42, 273
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\classes\class-mobile-detect.php", "PHP", 670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 645, 154, 1469
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\classes\class-tgm-plugin-activation.php", "PHP", 1761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1614, 474, 3849
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\classes\class-wp-bootstrap-navwalker.php", "PHP", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 46, 239
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\dokan\functions.php", "PHP", 410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 68, 488
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\dokan\hooks.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 27
"d:\Downloads\public_html\wp-content\updraft\themes-old\electro\inc\electro-functions.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 21
